CODE,Customer_ID,Modelo,segmento,prob_churn,CF,Precio,Margen_Bruto,Descuento_€,Beneficio_Neto,Beneficio_Esperado
SYN001975,104764,I,ALTO,0.64341116,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN001976,103125,B,MEDIO,0.5458898,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN001977,102808,B,ALTO,0.6421835,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN001978,107653,D,ALTO,0.6028443,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN001979,107229,B,MEDIO,0.5799742,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN001980,106161,J,MUY_BAJO,0.036279786,429.00000000000006,451.57894736842115,22.578947368421098,9.031578947368423,13.547368421052674,-3.1452631578947328
SYN001981,107070,A,ALTO,0.6459952,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN001982,107661,A,MUY_BAJO,0.062016245,267.5,371.52777777777777,104.02777777777777,7.430555555555555,96.59722222222221,5.159722222222221
SYN001983,107497,B,MEDIO,0.58283573,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN001984,102908,D,ALTO,0.7118186,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN001985,100466,F,MEDIO,0.5561724,352.0,606.8965517241379,254.8965517241379,48.55172413793103,206.34482758620686,16.13448275862069
SYN001986,108269,C,MEDIO,0.5588985,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN001987,106717,B,ALTO,0.652215,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN001988,70666,I,MEDIO,0.5692456,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN001989,103302,D,MEDIO,0.5582044,319.0,476.11940298507466,157.11940298507466,38.08955223880597,119.02985074626869,7.402985074626869
SYN001990,102695,I,ALTO,0.7339421,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN001991,106024,I,MEDIO,0.53272873,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN001992,102090,H,ALTO,0.7007341,388.3,669.4827586206895,281.1827586206895,80.33793103448274,200.8448275862068,15.58448275862068
SYN001993,104082,A,ALTO,0.6471103,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN001994,104345,I,ALTO,0.6212545,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN001995,103072,C,MEDIO,0.515692,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN001996,107255,B,MEDIO,0.5770546,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN001997,104292,D,MUY_BAJO,0.010114483,319.0,476.11940298507466,157.11940298507466,9.522388059701493,147.59701492537317,10.259701492537317
SYN001998,104614,B,ALTO,0.673182,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN001999,102699,B,ALTO,0.63829845,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002000,104513,H,ALTO,0.6981646,388.3,669.4827586206895,281.1827586206895,80.33793103448274,200.8448275862068,15.58448275862068
SYN002001,104393,C,ALTO,0.61048704,303.6,453.134328358209,149.534328358209,54.37611940298508,95.15820895522391,5.015820895522392
SYN002002,35714,B,ALTO,0.65133315,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002003,105005,I,MUY_BAJO,0.09642923,408.1,715.9649122807017,307.8649122807017,14.319298245614034,293.5456140350876,24.854561403508765
SYN002004,108088,D,MUY_BAJO,0.027769012,319.0,476.11940298507466,157.11940298507466,9.522388059701493,147.59701492537317,10.259701492537317
SYN002005,104873,B,ALTO,0.64859957,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002006,103610,J,MUY_BAJO,0.0398012,429.00000000000006,451.57894736842115,22.578947368421098,9.031578947368423,13.547368421052674,-3.1452631578947328
SYN002007,104604,B,MEDIO,0.57723385,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002008,56115,D,ALTO,0.61048704,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN002009,102221,A,ALTO,0.6334754,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002010,101108,H,ALTO,0.7987801,388.3,669.4827586206895,281.1827586206895,80.33793103448274,200.8448275862068,15.58448275862068
SYN002011,101593,B,ALTO,0.6817063,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002012,107006,J,MUY_BAJO,0.035282206,429.00000000000006,451.57894736842115,22.578947368421098,9.031578947368423,13.547368421052674,-3.1452631578947328
SYN002013,107844,D,MEDIO,0.57964116,319.0,476.11940298507466,157.11940298507466,38.08955223880597,119.02985074626869,7.402985074626869
SYN002014,107052,D,MEDIO,0.53174424,319.0,476.11940298507466,157.11940298507466,38.08955223880597,119.02985074626869,7.402985074626869
SYN002015,89508,A,ALTO,0.66504663,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002016,106240,D,MUY_BAJO,0.048551977,319.0,476.11940298507466,157.11940298507466,9.522388059701493,147.59701492537317,10.259701492537317
SYN002017,92856,A,ALTO,0.6699203,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002018,102274,D,ALTO,0.6125648,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN002019,102220,D,ALTO,0.6201572,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN002020,107304,B,ALTO,0.6643235,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002021,103408,A,MEDIO,0.5780637,267.5,371.52777777777777,104.02777777777777,29.72222222222222,74.30555555555554,2.9305555555555545
SYN002022,105744,C,MEDIO,0.5453383,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN002023,103965,A,ALTO,0.6504794,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002024,102739,A,ALTO,0.6729627,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002025,101525,H,MEDIO,0.584267,388.3,669.4827586206895,281.1827586206895,53.558620689655164,227.62413793103437,18.262413793103438
SYN002026,103940,I,MEDIO,0.5777576,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002027,106528,A,ALTO,0.6932215,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002028,108485,H,ALTO,0.67854816,388.3,669.4827586206895,281.1827586206895,80.33793103448274,200.8448275862068,15.58448275862068
SYN002029,104296,B,ALTO,0.66523385,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002030,107840,D,MUY_BAJO,0.08327795,319.0,476.11940298507466,157.11940298507466,9.522388059701493,147.59701492537317,10.259701492537317
SYN002031,105054,B,MUY_BAJO,0.052023537,281.41,420.0149253731344,138.6049253731344,8.400298507462688,130.2046268656717,8.520462686567171
SYN002032,107749,D,MEDIO,0.5582044,319.0,476.11940298507466,157.11940298507466,38.08955223880597,119.02985074626869,7.402985074626869
SYN002033,103258,I,MEDIO,0.5911019,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002034,106544,B,ALTO,0.76389,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002035,105362,C,MEDIO,0.5420451,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN002036,102645,C,MEDIO,0.5309667,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN002037,31113,I,ALTO,0.7865156,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002038,106832,C,MEDIO,0.57167256,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN002039,100990,I,MEDIO,0.57126814,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002040,104572,I,ALTO,0.79553545,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002041,108192,I,ALTO,0.79477894,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002042,51481,I,MEDIO,0.41156304,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002043,104293,B,MUY_BAJO,0.0727809,281.41,420.0149253731344,138.6049253731344,8.400298507462688,130.2046268656717,8.520462686567171
SYN002044,100499,I,ALTO,0.7935207,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002045,102408,B,ALTO,0.64642966,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002046,16481,B,ALTO,0.62863356,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002047,100238,B,MUY_BAJO,0.049638487,281.41,420.0149253731344,138.6049253731344,8.400298507462688,130.2046268656717,8.520462686567171
SYN002048,105850,B,MEDIO,0.52853763,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002049,106657,B,MUY_BAJO,0.054406837,281.41,420.0149253731344,138.6049253731344,8.400298507462688,130.2046268656717,8.520462686567171
SYN002050,39479,H,ALTO,0.6699339,388.3,669.4827586206895,281.1827586206895,80.33793103448274,200.8448275862068,15.58448275862068
SYN002051,103473,B,MUY_BAJO,0.06765745,281.41,420.0149253731344,138.6049253731344,8.400298507462688,130.2046268656717,8.520462686567171
SYN002052,101161,I,MEDIO,0.5913139,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002053,98901,I,MEDIO,0.52649605,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002054,108000,B,MEDIO,0.58077484,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002055,108293,J,MEDIO,0.5265449,429.00000000000006,451.57894736842115,22.578947368421098,36.12631578947369,-13.547368421052596,-5.854736842105259
SYN002056,100366,D,MEDIO,0.50645655,319.0,476.11940298507466,157.11940298507466,38.08955223880597,119.02985074626869,7.402985074626869
SYN002057,107140,D,MUY_BAJO,0.011136328,319.0,476.11940298507466,157.11940298507466,9.522388059701493,147.59701492537317,10.259701492537317
SYN002058,107641,I,MUY_BAJO,0.16804478,408.1,715.9649122807017,307.8649122807017,14.319298245614034,293.5456140350876,24.854561403508765
SYN002059,105701,B,ALTO,0.76389,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002060,108405,B,ALTO,0.63571376,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002061,14481,I,ALTO,0.7865156,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002062,3121,B,ALTO,0.64859957,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002063,23711,I,MEDIO,0.54703563,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002064,54328,H,MUY_BAJO,0.16466315,388.3,669.4827586206895,281.1827586206895,13.389655172413791,267.79310344827576,22.27931034482758
SYN002065,103366,D,ALTO,0.6604287,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN002066,105726,B,ALTO,0.60629284,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002067,6954,H,MUY_ALTO,0.816299,388.3,669.4827586206895,281.1827586206895,100.42241379310343,180.7603448275861,13.576034482758612
SYN002068,103892,E,MEDIO,0.5433264,335.5,532.5396825396825,197.03968253968253,42.6031746031746,154.43650793650792,10.943650793650793
SYN002069,102796,I,ALTO,0.6418658,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002070,45607,B,ALTO,0.6414373,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002071,27533,B,ALTO,0.6582084,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002072,71247,D,MEDIO,0.52116054,319.0,476.11940298507466,157.11940298507466,38.08955223880597,119.02985074626869,7.402985074626869
SYN002073,100660,B,MEDIO,0.58390427,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002074,103236,A,ALTO,0.62845904,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002075,103501,B,ALTO,0.6623923,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002076,83436,A,MEDIO,0.5575127,267.5,371.52777777777777,104.02777777777777,29.72222222222222,74.30555555555554,2.9305555555555545
SYN002077,100422,J,MEDIO,0.51259893,429.00000000000006,451.57894736842115,22.578947368421098,36.12631578947369,-13.547368421052596,-5.854736842105259
SYN002078,106920,C,ALTO,0.6069186,303.6,453.134328358209,149.534328358209,54.37611940298508,95.15820895522391,5.015820895522392
SYN002079,101257,B,ALTO,0.7649628,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002080,104663,B,ALTO,0.65128833,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002081,101802,B,MEDIO,0.56033,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002082,76875,D,ALTO,0.6018303,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN002083,101867,I,MEDIO,0.46462163,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002084,106970,I,MEDIO,0.46768925,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002085,103621,I,ALTO,0.78019565,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002086,101253,B,ALTO,0.6193923,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002087,106709,I,MUY_BAJO,0.065656185,408.1,715.9649122807017,307.8649122807017,14.319298245614034,293.5456140350876,24.854561403508765
SYN002088,107077,C,ALTO,0.6723635,303.6,453.134328358209,149.534328358209,54.37611940298508,95.15820895522391,5.015820895522392
SYN002089,2521,B,MUY_BAJO,0.09868909,281.41,420.0149253731344,138.6049253731344,8.400298507462688,130.2046268656717,8.520462686567171
SYN002090,106642,I,MEDIO,0.55465347,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002091,105119,H,MUY_BAJO,0.13143806,388.3,669.4827586206895,281.1827586206895,13.389655172413791,267.79310344827576,22.27931034482758
SYN002092,106289,B,MEDIO,0.58390427,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002093,100242,B,ALTO,0.7464426,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002094,107346,B,ALTO,0.6181964,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002095,24436,I,MEDIO,0.5797683,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002096,7747,D,ALTO,0.667216,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN002097,105611,B,MEDIO,0.5990083,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002098,101682,B,MUY_BAJO,0.042338762,281.41,420.0149253731344,138.6049253731344,8.400298507462688,130.2046268656717,8.520462686567171
SYN002099,105419,B,MUY_BAJO,0.05430802,281.41,420.0149253731344,138.6049253731344,8.400298507462688,130.2046268656717,8.520462686567171
SYN002100,104117,C,ALTO,0.63899726,303.6,453.134328358209,149.534328358209,54.37611940298508,95.15820895522391,5.015820895522392
SYN002101,101271,D,MEDIO,0.55927366,319.0,476.11940298507466,157.11940298507466,38.08955223880597,119.02985074626869,7.402985074626869
SYN002102,105733,B,ALTO,0.6048118,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002103,102402,I,MEDIO,0.58022887,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002104,106540,B,MUY_BAJO,0.06671473,281.41,420.0149253731344,138.6049253731344,8.400298507462688,130.2046268656717,8.520462686567171
SYN002105,104151,I,MEDIO,0.5576706,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002106,72863,B,MEDIO,0.51579654,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002107,102032,B,MUY_BAJO,0.042570453,281.41,420.0149253731344,138.6049253731344,8.400298507462688,130.2046268656717,8.520462686567171
SYN002108,106558,B,MEDIO,0.57748973,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002109,102388,I,ALTO,0.7495667,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002110,100113,I,ALTO,0.61794376,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002111,103212,B,ALTO,0.64907986,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002112,103840,B,MEDIO,0.59356743,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002113,100854,B,ALTO,0.6491076,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002114,103787,I,ALTO,0.73753536,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002115,104883,A,ALTO,0.7655515,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002116,101906,A,ALTO,0.6655914,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002117,101343,B,ALTO,0.75878704,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002118,104952,I,MUY_BAJO,0.14241041,408.1,715.9649122807017,307.8649122807017,14.319298245614034,293.5456140350876,24.854561403508765
SYN002119,107341,I,ALTO,0.7958743,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002120,106898,J,MUY_BAJO,0.03334371,429.00000000000006,451.57894736842115,22.578947368421098,9.031578947368423,13.547368421052674,-3.1452631578947328
SYN002121,107314,A,ALTO,0.64380276,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002122,101063,B,ALTO,0.6216061,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002123,102681,C,MEDIO,0.5878574,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN002124,106767,B,ALTO,0.75221705,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002125,104372,E,ALTO,0.63958514,335.5,532.5396825396825,197.03968253968253,63.9047619047619,133.13492063492063,8.813492063492063
SYN002126,104247,I,MEDIO,0.46462163,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002127,102034,D,MEDIO,0.56265354,319.0,476.11940298507466,157.11940298507466,38.08955223880597,119.02985074626869,7.402985074626869
SYN002128,100432,C,MEDIO,0.520872,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN002129,105639,A,MUY_BAJO,0.07335913,267.5,371.52777777777777,104.02777777777777,7.430555555555555,96.59722222222221,5.159722222222221
SYN002130,108056,D,MEDIO,0.5714518,319.0,476.11940298507466,157.11940298507466,38.08955223880597,119.02985074626869,7.402985074626869
SYN002131,106525,I,MUY_BAJO,0.09047057,408.1,715.9649122807017,307.8649122807017,14.319298245614034,293.5456140350876,24.854561403508765
SYN002132,102961,I,ALTO,0.682897,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002133,101746,B,MEDIO,0.5694122,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002134,100565,C,MEDIO,0.5461712,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN002135,100241,I,MEDIO,0.55159813,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002136,104350,C,MEDIO,0.5591266,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN002137,104433,D,ALTO,0.61666316,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN002138,19664,B,ALTO,0.67128706,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002139,101505,D,ALTO,0.7385186,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN002140,9113,I,MEDIO,0.569025,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002141,101152,A,MUY_BAJO,0.09585159,267.5,371.52777777777777,104.02777777777777,7.430555555555555,96.59722222222221,5.159722222222221
SYN002142,107932,I,MEDIO,0.4864495,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002143,104822,I,ALTO,0.7935207,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002144,106707,B,ALTO,0.66254205,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002145,103871,A,ALTO,0.66504663,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002146,100998,D,MEDIO,0.4990606,319.0,476.11940298507466,157.11940298507466,38.08955223880597,119.02985074626869,7.402985074626869
SYN002147,103254,B,ALTO,0.6015187,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002148,103571,B,MEDIO,0.55826336,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002149,107927,J,MEDIO,0.47486618,429.00000000000006,451.57894736842115,22.578947368421098,36.12631578947369,-13.547368421052596,-5.854736842105259
SYN002150,101958,B,ALTO,0.6285158,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002151,17779,I,MEDIO,0.46284208,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002152,105462,H,ALTO,0.76315725,388.3,669.4827586206895,281.1827586206895,80.33793103448274,200.8448275862068,15.58448275862068
SYN002153,106091,B,ALTO,0.64226794,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002154,102818,A,ALTO,0.7047174,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002155,107638,I,ALTO,0.63650125,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002156,105820,A,ALTO,0.6765456,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002157,106097,B,ALTO,0.64305264,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002158,106031,I,ALTO,0.69874763,408.1,715.9649122807017,307.8649122807017,85.9157894736842,221.9491228070175,17.69491228070175
SYN002159,105640,I,MEDIO,0.46462163,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002160,108454,H,ALTO,0.63468564,388.3,669.4827586206895,281.1827586206895,80.33793103448274,200.8448275862068,15.58448275862068
SYN002161,103278,F,ALTO,0.62757236,352.0,606.8965517241379,254.8965517241379,72.82758620689654,182.06896551724137,13.706896551724139
SYN002162,106822,B,ALTO,0.6494325,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002163,106851,I,MEDIO,0.47670898,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002164,107989,I,MEDIO,0.5775018,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002165,103059,H,ALTO,0.669066,388.3,669.4827586206895,281.1827586206895,80.33793103448274,200.8448275862068,15.58448275862068
SYN002166,108142,I,MEDIO,0.5659396,408.1,715.9649122807017,307.8649122807017,57.277192982456135,250.58771929824553,20.558771929824555
SYN002167,15042,B,ALTO,0.60518366,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002168,100887,H,MEDIO,0.55920345,388.3,669.4827586206895,281.1827586206895,53.558620689655164,227.62413793103437,18.262413793103438
SYN002169,102174,B,ALTO,0.61444455,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002170,103487,D,MEDIO,0.54117966,319.0,476.11940298507466,157.11940298507466,38.08955223880597,119.02985074626869,7.402985074626869
SYN002171,103844,A,ALTO,0.66962373,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002172,28009,C,MEDIO,0.5897105,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN002173,105912,D,ALTO,0.642577,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN002174,86297,B,MEDIO,0.49623463,281.41,420.0149253731344,138.6049253731344,33.60119402985075,105.00373134328365,6.000373134328365
SYN002175,105932,B,MUY_BAJO,0.05648294,281.41,420.0149253731344,138.6049253731344,8.400298507462688,130.2046268656717,8.520462686567171
SYN002176,100396,A,ALTO,0.6631461,267.5,371.52777777777777,104.02777777777777,44.58333333333333,59.44444444444444,1.4444444444444446
SYN002177,106141,C,MEDIO,0.55291075,303.6,453.134328358209,149.534328358209,36.25074626865672,113.28358208955228,6.82835820895523
SYN002178,104415,B,ALTO,0.76389,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002179,105826,B,ALTO,0.6525393,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
SYN002180,101347,D,ALTO,0.6070689,319.0,476.11940298507466,157.11940298507466,57.134328358208954,99.9850746268657,5.49850746268657
SYN002181,106694,B,ALTO,0.6094628,281.41,420.0149253731344,138.6049253731344,50.401791044776125,88.20313432835826,4.320313432835826
