CODE,Customer_ID,Modelo,ZONA,PVP,riesgo,prob_churn,C_n,desc_pct,descuento_eur,coste_marketing,margen_mant,roi_ind
SYN001393,100071,A,CENTRO,10909,MEDIO,0.6749949,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001394,100423,B,CENTRO,20613,MEDIO,0.6106021,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001395,19285,B,ESTE,21990,MEDIO,0.6103308,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001396,105875,I,ESTE,25308,MEDIO,0.5284418,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001397,100345,I,NORTE,27003,MEDIO,0.5478864,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001398,100497,I,SUR,25953,BAJO,0.0455575,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN001399,54068,D,SUR,26389,MEDIO,0.5318538,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001400,106034,I,CENTRO,28667,MEDIO,0.50678223,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001401,100592,A,ESTE,12249,MEDIO,0.63907826,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001402,107443,A,SUR,14933,MEDIO,0.67109054,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001403,102046,D,CENTRO,27147,MEDIO,0.56147474,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001404,104536,J,SUR,32990,MEDIO,0.51259893,418.00000000000006,0.08,33.440000000000005,4.180000000000001,125.4,43.11800958685232
SYN001405,100191,D,ESTE,25255,BAJO,0.056589246,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN001406,103417,B,CENTRO,18363,MEDIO,0.6642454,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001407,105344,D,ESTE,22581,MEDIO,0.5874586,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001408,100032,B,ESTE,20660,MEDIO,0.59437454,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001409,105868,D,CENTRO,24004,MEDIO,0.5960976,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001410,103616,I,ESTE,23913,MEDIO,0.61073834,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001411,107951,B,CENTRO,18579,MEDIO,0.63267034,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001412,108447,I,ESTE,28667,ALTO,0.755247,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
SYN001413,107918,B,CENTRO,20613,BAJO,0.046947464,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001414,105566,D,NORTE,28005,MEDIO,0.5096682,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001415,100542,B,ESTE,25045,MEDIO,0.55203784,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001416,101767,A,ESTE,13301,MEDIO,0.6575999,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001417,106144,D,CENTRO,27160,MEDIO,0.53619605,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001418,100754,J,CENTRO,33675,BAJO,0.038829714,418.00000000000006,0.03,12.540000000000001,4.180000000000001,125.4,87.9496402877698
SYN001419,65470,D,NORTE,25353,MEDIO,0.54958284,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001420,104904,J,ESTE,34808,MEDIO,0.56546503,418.00000000000006,0.08,33.440000000000005,4.180000000000001,125.4,43.11800958685232
SYN001421,101665,A,NORTE,13056,MEDIO,0.6098281,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001422,13462,I,CENTRO,28667,MEDIO,0.56538606,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001423,100892,I,SUR,29446,ALTO,0.7935207,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
SYN001424,107819,I,CENTRO,36634,BAJO,0.1483699,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN001425,100089,D,ESTE,27147,MEDIO,0.5518806,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001426,53386,H,CENTRO,22875,ALTO,0.71073735,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN001427,103749,C,ESTE,23744,MEDIO,0.5107504,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN001428,107269,B,CENTRO,22465,MEDIO,0.6116669,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001429,106344,D,CENTRO,22327,BAJO,0.038649786,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN001430,100966,A,ESTE,12671,MEDIO,0.63870233,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001431,102089,J,ESTE,32990,BAJO,0.0467027,418.00000000000006,0.03,12.540000000000001,4.180000000000001,125.4,87.9496402877698
SYN001432,100577,B,CENTRO,19994,ALTO,0.70225835,235.4,0.12,28.248,2.354,70.62,-12.384308081685317
SYN001433,103752,A,ESTE,15195,ALTO,0.7047174,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN001434,103508,I,CENTRO,26885,MEDIO,0.49385598,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001435,97601,A,CENTRO,11004,ALTO,0.7047174,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN001436,105689,D,NORTE,20295,MEDIO,0.5193668,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001437,106527,C,CENTRO,23643,MEDIO,0.55859935,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN001438,103533,I,CENTRO,28287,BAJO,0.29452246,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN001439,107313,D,ESTE,32588,MEDIO,0.5953059,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001440,102612,A,CENTRO,16762,ALTO,0.7964369,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN001441,100650,D,ESTE,24004,MEDIO,0.5643874,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001442,103242,B,ESTE,19994,MEDIO,0.57378316,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001443,102731,B,NORTE,23439,ALTO,0.75878704,235.4,0.12,28.248,2.354,70.62,-12.384308081685317
SYN001444,105480,E,CENTRO,26176,MEDIO,0.65273196,308.0,0.08,24.64,3.08,92.39999999999999,18.888317035512088
SYN001445,105474,B,ESTE,16683,BAJO,0.046117935,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001446,101739,A,CENTRO,14814,ALTO,0.81512547,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN001447,100733,I,CENTRO,28453,MEDIO,0.47183824,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001448,68558,A,CENTRO,14339,ALTO,0.78459483,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN001449,102469,H,CENTRO,18261,MEDIO,0.65809846,374.00000000000006,0.08,29.920000000000005,3.7400000000000007,112.20000000000002,34.11427205355011
SYN001450,66900,I,NORTE,29240,BAJO,0.07001256,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN001451,102350,I,SUR,29446,MEDIO,0.63727385,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001452,100523,I,CENTRO,27332,MEDIO,0.48528212,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001453,103464,B,CENTRO,25316,MEDIO,0.55725497,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001454,105403,I,SUR,25223,BAJO,0.094848536,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN001455,106573,B,ESTE,22717,ALTO,0.7939309,235.4,0.12,28.248,2.354,70.62,-12.384308081685317
SYN001456,46128,D,CENTRO,23863,MEDIO,0.624878,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001457,87485,B,CENTRO,20066,MEDIO,0.624193,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001458,100364,I,NORTE,28287,MEDIO,0.63727385,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001459,105071,I,CENTRO,28405,MEDIO,0.5065073,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001460,100681,H,ESTE,22317,ALTO,0.807803,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN001461,12913,I,CENTRO,26495,MEDIO,0.49371693,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001462,101783,J,ESTE,34448,BAJO,0.03964739,418.00000000000006,0.03,12.540000000000001,4.180000000000001,125.4,87.9496402877698
SYN001463,103837,C,CENTRO,25893,BAJO,0.04412833,264.0,0.03,7.92,2.64,79.2,30.779392338177015
SYN001464,103591,D,CENTRO,27147,MEDIO,0.5795787,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001465,105588,B,CENTRO,17550,BAJO,0.04331794,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001466,102128,B,CENTRO,18242,MEDIO,0.6653245,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001467,108180,C,CENTRO,23542,MEDIO,0.617964,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN001468,9509,H,ESTE,22317,ALTO,0.81658405,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN001469,103332,I,NORTE,36771,MEDIO,0.6286262,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001470,100371,I,NORTE,28453,MEDIO,0.478541,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001471,101254,A,ESTE,14933,MEDIO,0.68605065,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001472,100401,H,CENTRO,18627,MEDIO,0.65809846,374.00000000000006,0.08,29.920000000000005,3.7400000000000007,112.20000000000002,34.11427205355011
SYN001473,101362,I,ESTE,27379,MEDIO,0.40595034,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001474,104177,B,CENTRO,17118,MEDIO,0.5720651,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001475,105964,B,ESTE,19246,BAJO,0.054144017,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001476,108002,B,CENTRO,18579,BAJO,0.0447442,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001477,107818,A,CENTRO,12576,MEDIO,0.6057585,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001478,100283,H,CENTRO,24632,MEDIO,0.6489809,374.00000000000006,0.08,29.920000000000005,3.7400000000000007,112.20000000000002,34.11427205355011
SYN001479,102650,I,CENTRO,30330,MEDIO,0.5837147,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001480,106733,I,CENTRO,28667,MEDIO,0.63727385,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001481,36576,B,ESTE,26044,MEDIO,0.63317466,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001482,108430,I,SUR,35464,MEDIO,0.54703563,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001483,100937,C,CENTRO,22043,BAJO,0.049790673,264.0,0.03,7.92,2.64,79.2,30.779392338177015
SYN001484,105350,I,NORTE,33588,ALTO,0.75167865,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
SYN001485,88255,I,CENTRO,26838,MEDIO,0.47999293,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001486,42221,I,CENTRO,25308,MEDIO,0.5535249,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001487,107147,B,CENTRO,25569,MEDIO,0.632749,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001488,102266,I,ESTE,28453,MEDIO,0.48482135,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001489,104857,A,SUR,11237,MEDIO,0.6749949,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001490,23896,D,CENTRO,25372,MEDIO,0.5217123,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001491,11731,B,ESTE,18719,MEDIO,0.64893216,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001492,102305,J,CENTRO,34808,MEDIO,0.50316054,418.00000000000006,0.08,33.440000000000005,4.180000000000001,125.4,43.11800958685232
SYN001493,73885,A,CENTRO,10528,MEDIO,0.68366736,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001494,105069,A,CENTRO,17618,MEDIO,0.6471874,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001495,105279,C,ESTE,23452,BAJO,0.041161686,264.0,0.03,7.92,2.64,79.2,30.779392338177015
SYN001496,103068,D,ESTE,32153,MEDIO,0.54069066,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001497,107990,C,CENTRO,23542,MEDIO,0.527063,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN001498,103187,C,CENTRO,19820,MEDIO,0.56319267,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN001499,107127,B,SUR,17247,MEDIO,0.63905853,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001500,48902,B,NORTE,18694,MEDIO,0.61990005,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001501,58978,I,CENTRO,28287,MEDIO,0.5979173,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001502,78650,I,ESTE,28453,BAJO,0.08727017,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN001503,102131,B,ESTE,25993,BAJO,0.103383385,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001504,106116,B,CENTRO,20470,MEDIO,0.5537967,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001505,104881,C,CENTRO,24528,MEDIO,0.6056307,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN001506,108052,I,CENTRO,29446,MEDIO,0.56629115,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001507,10151,H,CENTRO,20671,ALTO,0.76315725,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN001508,107353,D,SUR,30377,MEDIO,0.6127496,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001509,42557,A,ESTE,12581,MEDIO,0.6334754,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001510,106492,I,CENTRO,35358,MEDIO,0.55736464,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001511,77773,D,CENTRO,27160,ALTO,0.7373758,286.0,0.12,34.32,2.86,85.8,-1.5829318651066706
SYN001512,101147,B,ESTE,22056,MEDIO,0.6020522,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001513,104749,I,NORTE,27379,ALTO,0.71753114,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
SYN001514,101770,A,ESTE,13797,MEDIO,0.63521844,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001515,106712,A,CENTRO,13797,MEDIO,0.64430916,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001516,106751,H,CENTRO,22875,MEDIO,0.6488822,374.00000000000006,0.08,29.920000000000005,3.7400000000000007,112.20000000000002,34.11427205355011
SYN001517,107693,C,CENTRO,22655,MEDIO,0.62768143,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN001518,106799,B,CENTRO,19172,MEDIO,0.64859957,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001519,106947,C,SUR,23465,BAJO,0.040110283,264.0,0.03,7.92,2.64,79.2,30.779392338177015
SYN001520,105865,A,CENTRO,12210,BAJO,0.050030135,214.0,0.03,6.42,2.14,64.2,9.631147540983607
SYN001521,103092,B,ESTE,20089,MEDIO,0.5352315,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001522,103386,I,ESTE,26002,BAJO,0.011489342,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN001523,102082,J,CENTRO,27822,BAJO,0.0556168,418.00000000000006,0.03,12.540000000000001,4.180000000000001,125.4,87.9496402877698
SYN001524,101145,A,NORTE,13738,MEDIO,0.62108713,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001525,101485,I,CENTRO,26002,MEDIO,0.5660251,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001526,102044,B,CENTRO,19488,BAJO,0.04485145,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001527,107984,B,CENTRO,18740,MEDIO,0.6660151,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001528,65247,I,ESTE,28206,MEDIO,0.45771587,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001529,72046,B,ESTE,19614,MEDIO,0.5770546,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001530,101691,I,SUR,26448,MEDIO,0.48346505,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001531,88051,A,CENTRO,12671,MEDIO,0.62558156,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001532,104996,B,SUR,16225,MEDIO,0.6297541,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001533,106156,C,ESTE,24027,MEDIO,0.5785087,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN001534,101048,D,CENTRO,23039,MEDIO,0.53547096,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001535,107654,B,CENTRO,16683,MEDIO,0.6747237,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001536,100483,D,ESTE,27147,MEDIO,0.585024,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001537,102824,B,CENTRO,16683,MEDIO,0.63584375,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001538,23373,I,CENTRO,27324,MEDIO,0.48982203,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001539,103893,B,ESTE,17305,BAJO,0.06752821,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001540,100831,D,SUR,24004,MEDIO,0.64712226,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001541,102272,B,ESTE,20501,MEDIO,0.59759426,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001542,100157,I,CENTRO,30330,MEDIO,0.6406019,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001543,102541,B,SUR,19234,MEDIO,0.58861375,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001544,107780,B,ESTE,23321,MEDIO,0.5271439,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001545,105190,I,CENTRO,28405,MEDIO,0.4740085,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001546,104447,A,ESTE,12656,ALTO,0.7047174,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN001547,41723,H,NORTE,20671,ALTO,0.7007341,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN001548,84177,B,SUR,19472,MEDIO,0.61733603,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001549,2892,B,SUR,18403,MEDIO,0.6394548,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001550,102118,B,CENTRO,23250,MEDIO,0.5975897,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001551,106995,B,SUR,21535,MEDIO,0.6449738,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001552,105181,A,CENTRO,12315,MEDIO,0.5905742,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001553,100569,B,CENTRO,19994,MEDIO,0.6352027,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001554,104994,D,ESTE,21553,MEDIO,0.5426477,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001555,107977,B,SUR,22008,BAJO,0.09433024,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001556,102758,D,CENTRO,25838,MEDIO,0.45958558,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001557,106647,H,CENTRO,20370,ALTO,0.74524295,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN001558,15755,A,NORTE,12656,MEDIO,0.6749949,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001559,104811,I,SUR,30330,ALTO,0.7727983,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
SYN001560,101213,B,CENTRO,21610,MEDIO,0.6500126,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001561,102342,B,CENTRO,20999,MEDIO,0.6628195,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001562,102804,B,ESTE,20511,MEDIO,0.69802934,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001563,102821,I,ESTE,27379,BAJO,0.12237,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN001564,103410,B,CENTRO,20841,BAJO,0.05430802,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001565,107059,B,ESTE,25792,MEDIO,0.5269567,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001566,2749,B,CENTRO,20841,BAJO,0.05392901,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001567,103958,A,SUR,13166,MEDIO,0.64430916,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001568,106665,B,CENTRO,17316,MEDIO,0.6380822,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001569,54234,D,NORTE,26389,MEDIO,0.56370044,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001570,71308,C,ESTE,23293,MEDIO,0.6468589,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN001571,106797,A,ESTE,12656,MEDIO,0.645949,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001572,100095,C,CENTRO,23465,MEDIO,0.5483159,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN001573,104776,E,ESTE,26176,ALTO,0.7899302,308.0,0.12,36.96,3.08,92.39999999999999,2.6210573078631554
SYN001574,27965,D,CENTRO,24579,MEDIO,0.58146185,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001575,102235,J,ESTE,34448,MEDIO,0.5537303,418.00000000000006,0.08,33.440000000000005,4.180000000000001,125.4,43.11800958685232
SYN001576,104747,B,CENTRO,25316,MEDIO,0.5804692,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001577,105750,I,CENTRO,30330,ALTO,0.7958743,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
SYN001578,101133,B,ESTE,22940,ALTO,0.7170235,235.4,0.12,28.248,2.354,70.62,-12.384308081685317
SYN001579,42052,I,NORTE,29446,MEDIO,0.56629115,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001580,103463,A,ESTE,15195,ALTO,0.768775,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN001581,107253,I,ESTE,28667,MEDIO,0.55037826,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001582,108011,D,CENTRO,31001,MEDIO,0.6149108,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001583,108260,A,ESTE,13755,BAJO,0.052250892,214.0,0.03,6.42,2.14,64.2,9.631147540983607
SYN001584,105926,B,SUR,23796,MEDIO,0.58091736,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001585,97172,D,ESTE,26389,MEDIO,0.6210109,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001586,106232,B,CENTRO,19488,BAJO,0.05572035,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001587,107876,D,ESTE,26742,MEDIO,0.5721782,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001588,105895,I,ESTE,29194,MEDIO,0.48746234,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001589,106009,B,ESTE,18242,MEDIO,0.6240244,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001590,101917,I,CENTRO,26448,BAJO,0.052162282,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN001591,12135,B,ESTE,24846,BAJO,0.061335336,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN001592,104491,D,ESTE,26075,BAJO,0.040506504,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN001593,100566,I,CENTRO,26495,MEDIO,0.5112945,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001594,105406,A,ESTE,15717,MEDIO,0.61854714,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN001595,103908,I,CENTRO,33856,MEDIO,0.58022887,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001596,100563,J,ESTE,31208,BAJO,0.049349524,418.00000000000006,0.03,12.540000000000001,4.180000000000001,125.4,87.9496402877698
SYN001597,106204,D,ESTE,34069,MEDIO,0.5659971,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001598,45263,B,CENTRO,16199,MEDIO,0.6585649,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001599,107378,D,NORTE,32041,MEDIO,0.67838687,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN001600,104359,I,ESTE,25514,ALTO,0.78794384,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
SYN001601,106871,B,ESTE,25372,MEDIO,0.53569555,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001602,106834,C,NORTE,22814,MEDIO,0.63191795,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN001603,101558,I,CENTRO,28453,MEDIO,0.48482135,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001604,106907,I,CENTRO,34837,BAJO,0.10638903,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN001605,105769,I,CENTRO,25514,MEDIO,0.62666184,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN001606,102127,B,CENTRO,18694,MEDIO,0.67128706,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN001607,100609,I,CENTRO,31988,ALTO,0.7495667,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
